Pipeline,hpso,Baseline,Visibility read rate,Image Spectral Fitting,IFFT,Reprojection Predict,Reprojection,Subtract Image Component,Phase Rotation Predict,Degrid,Visibility Weighting,Phase Rotation,Identify Component,Gridding Kernel Update,Subtract Visibility,Source Find,Correct,DFT,Solve,Flag,Average,Receive,Demix,FFT,Grid,Degridding Kernel Update
DPrepA,hpso22,150000.0,1.06523146827519,0.0,0.037935546085613,0.004485315066678,0.004485315066678,2.56443748611111e-06,0.0,0.069970163465385,5.51460857124883e-05,0.0,2.21665938194684e-06,0.001873513444342,0.000162743696542,0.0,0.002603899144673,2.7380863044215,0.0,0.022702745667615,0.0,0.0,0.0,0.037935546085613,0.069970163465385,0.001873513444342
DPrepA_data,hpso22,150000.0,1.06523146827519,0.0,0.0044,0.0044,0.0044,2.2e-05,0.0,13.9161843299306,0.2112,0.0,2.2e-05,0.025750580294085,0.191583983008159,0.0,0.191583983008159,0.191583983008159,0.0,0.191583983008159,0.0,0.0,0.0,0.0044,13.9161843299306,0.025750580294085
DPrepB,hpso22,150000.0,2.13046293655038,0.0,0.015030300582463,0.008970630133356,0.044853150666782,0.002564437486111,0.0,0.066139610137342,0.000110438675181,0.0,0.001108329690973,0.007816851913224,0.000325487393084,0.0,0.005207798289345,2.7380863044215,0.0,0.04540549133523,0.0,0.0,0.0,0.075151502912313,0.066139610137342,0.007816851913224
DPrepB_data,hpso22,150000.0,2.13046293655038,0.0,0.0088,0.0088,0.044,0.011,0.0,5.5711265319099,0.4224,0.0,0.011,0.07150235040315,0.191583983008159,0.0,0.191583983008159,0.191583983008159,0.0,0.191583983008159,0.0,0.0,0.0,0.044,5.5711265319099,0.07150235040315
Ingest,hpso27and33,30000.0,0.138297210181813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003243257780798,9.33311591596491e-05,4.66871902029638e-05,0.189469767145943,0.0,0.0,0.0
Ingest_data,hpso27and33,30000.0,0.138297210181813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCAL,hpso27and33,30000.0,0.082541695108665,0.0,0.004468098033908,0.000388094903538,7.76189807076204e-05,0.0,0.001540778308695,0.002175789697106,1.02212713732399e-05,0.001540778308695,0.0,0.003555070493272,6.87847459238878e-06,0.0,0.000110055593478,0.069686109876368,0.000137867544968,0.000959547205638,0.0,0.0,0.0,0.000893619606782,0.002175789697106,0.003555070493272
RCAL_data,hpso27and33,30000.0,0.082541695108665,0.0,0.0128,0.0128,0.00256,0.0,0.0512,1.15788099937234,0.3072,0.0512,0.0,0.047428677255603,0.053635331785524,0.0,0.053635331785524,0.053635331785524,0.053635331785524,0.053635331785524,0.0,0.0,0.0,0.00256,1.15788099937234,0.047428677255603
FastImg,hpso27and33,30000.0,0.02563389317423,0.0,0.001100912200359,0.0,0.0,0.0,0.0,6.0589880922084e-05,1.46788456026277e-06,0.0,0.0,6.44236471841444e-05,2.13615776451914e-06,0.0,8.54463105807657e-06,0.043283004884908,0.0,0.00029799400815,0.0,0.0,0.0,0.001100912200359,6.0589880922084e-05,6.44236471841444e-05
FastImg_data,hpso27and33,30000.0,0.02563389317423,0.0,8e-05,0.0,0.0,0.0,0.0,0.057846741057059,0.0096,0.0,0.0,0.001688445580543,0.033313645026177,0.0,0.033313645026177,0.033313645026177,0.0,0.033313645026177,0.0,0.0,0.0,8e-05,0.057846741057059,0.001688445580543
ICAL,hpso27and33,30000.0,0.152858516044589,0.0,0.004811963473844,0.000332728826764,6.65457653528981e-05,0.002721958216216,0.0,0.002208174828729,9.50695407683846e-06,0.0,0.000682737721802,0.002839723651973,2.29287774066884e-05,1.21621621621622e-10,0.000366860438507,0.232292389865234,0.000612338158642,0.003198564448233,0.0,0.0,0.0,0.000962392694769,0.002208174828729,0.002839723651973
ICAL_data,hpso27and33,30000.0,0.152858516044589,0.0,0.0072,0.0072,0.00144,1.8e-05,0.0,0.804070585811122,0.1728,0.0,1.8e-05,0.027865305837976,0.019865395818443,9e-06,0.019865395818443,0.019865395818443,0.019865395818443,0.019865395818443,0.0,0.0,0.0,0.00144,0.804070585811122,0.027865305837976
DPrepA,hpso27and33,30000.0,0.091715109626754,0.0,0.003388287058608,0.000203334283023,0.000203334283023,0.000166341890991,0.0,0.006354920963355,5.80980526917906e-06,0.0,8.59187060768839e-05,0.001590564720754,1.40120306374207e-05,0.0,0.000224192490199,0.283912920946397,0.0,0.00195467827392,0.0,0.0,0.0,0.003388287058608,0.006354920963355,0.001590564720754
DPrepA_data,hpso27and33,30000.0,0.091715109626754,0.0,0.0044,0.0044,0.0044,2.2e-05,0.0,2.45688234553398,0.1056,0.0,2.2e-05,0.016527393483836,0.019865395818443,0.0,0.019865395818443,0.019865395818443,0.0,0.019865395818443,0.0,0.0,0.0,0.0044,2.45688234553398,0.016527393483836
DPrepB,hpso27and33,30000.0,0.183430219253507,0.0,0.003160888498122,0.000406668566045,0.001423339981159,0.116439323693694,0.0,0.003915248218452,1.16196105383581e-05,0.0,0.030071547126909,0.005794257974541,2.80240612748414e-05,0.0,0.000448384980397,0.283912920946397,0.0,0.00390935654784,0.0,0.0,0.0,0.011063109743426,0.003915248218452,0.005794257974541
DPrepB_data,hpso27and33,30000.0,0.183430219253507,0.0,0.0088,0.0088,0.0308,0.0077,0.0,0.982752938213594,0.2112,0.0,0.0077,0.040969850686749,0.019865395818443,0.0,0.019865395818443,0.019865395818443,0.0,0.019865395818443,0.0,0.0,0.0,0.0308,0.982752938213594,0.040969850686749
Ingest,hpso32,20000.0,0.086514655061956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002030627302214,5.84353180493174e-05,2.92321335375476e-05,0.11863071966874,0.0,0.0,0.0
Ingest_data,hpso32,20000.0,0.086514655061956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCAL,hpso32,20000.0,0.071604992052857,0.0,0.004101441022642,0.000175738585905,3.51477171809953e-05,0.0,0.00133662651832,0.002114025029581,1.07893697609576e-05,0.00133662651832,0.0,0.005277390748715,5.96708267107144e-06,0.0,9.54733227371431e-05,0.064725668551804,0.000119639706541,0.000832408032614,0.0,0.0,0.0,0.000820288204528,0.002114025029581,0.005277390748715
RCAL_data,hpso32,20000.0,0.071604992052857,0.0,0.0128,0.0128,0.00256,0.0,0.0512,1.49721725901744,0.256,0.0512,0.0,0.078515299639147,0.049817427231552,0.0,0.049817427231552,0.049817427231552,0.049817427231552,0.049817427231552,0.0,0.0,0.0,0.00256,1.49721725901744,0.078515299639147
FastImg,hpso32,20000.0,0.022237585901595,0.0,0.000477854162643,0.0,0.0,0.0,0.0,8.66079494535786e-05,2.1070867372375e-06,0.0,0.0,0.000123567320115,1.85313215846625e-06,0.0,7.41252863386501e-06,0.040202298001693,0.0,0.000258511936106,0.0,0.0,0.0,0.000477854162643,8.66079494535786e-05,0.000123567320115
FastImg_data,hpso32,20000.0,0.022237585901595,0.0,8e-05,0.0,0.0,0.0,0.0,0.074798865454081,0.008,0.0,0.0,0.002918812986064,0.03094251631619,0.0,0.03094251631619,0.03094251631619,0.0,0.03094251631619,0.0,0.0,0.0,8e-05,0.074798865454081,0.002918812986064
ICAL,hpso32,20000.0,0.132606402741415,0.0,0.004500241582525,0.000150667511921,3.01335023842552e-05,0.000305189254545,0.0,0.002099096163915,1.01096237385962e-05,0.0,7.64114556908494e-05,0.004302902966027,1.98909604112123e-05,6.81818181818182e-12,0.000318255366579,0.215759657059018,0.000531985422294,0.002774788977364,0.0,0.0,0.0,0.000900048316505,0.002099096163915,0.004302902966027
ICAL_data,hpso32,20000.0,0.132606402741415,0.0,0.0072,0.0072,0.00144,3.6e-05,0.0,1.03971101680241,0.144,0.0,3.6e-05,0.04546118180627,0.018451534256527,9e-06,0.018451534256527,0.018451534256527,0.018451534256527,0.018451534256527,0.0,0.0,0.0,0.00144,1.03971101680241,0.04546118180627
DPrepB,hpso32,20000.0,0.079563841644849,0.0,0.001662599090833,9.20745906185576e-05,0.000322261067165,0.003263829527778,0.0,0.001602518595804,6.17810339580879e-06,0.0,0.001656328481098,0.003592009811822,1.21555869179631e-05,0.0,0.000194489390687,0.263706247516578,0.0,0.001695704375056,0.0,0.0,0.0,0.005819096817914,0.001602518595804,0.003592009811822
DPrepB_data,hpso32,20000.0,0.079563841644849,0.0,0.0044,0.0044,0.0154,0.0077,0.0,0.635378954712585,0.088,0.0,0.0077,0.031044655175778,0.018451534256527,0.0,0.018451534256527,0.018451534256527,0.0,0.018451534256527,0.0,0.0,0.0,0.0154,0.635378954712585,0.031044655175778
Ingest,hpso37a,120000.0,0.433357622722075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010141998580947,0.000291856074272,0.00014598432285,0.592476852409376,0.0,0.0,0.0
Ingest_data,hpso37a,120000.0,0.433357622722075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCAL,hpso37a,120000.0,0.86671524544415,0.0,0.068012221518194,0.00620951845661,0.001241903691322,0.0,0.036402040308654,0.03302223187348,0.000106667820873,0.036402040308654,0.0,0.017556865541122,7.22262704536792e-05,0.0,0.001155620327259,0.608201020913371,0.001444823462194,0.010075564728288,0.0,0.0,0.0,0.013602444303639,0.03302223187348,0.017556865541122
RCAL_data,hpso37a,120000.0,0.86671524544415,0.0,0.0288,0.0288,0.00576,0.0,0.1152,10.2796213752034,1.2672,0.1152,0.0,0.223908199966688,0.468114285714286,0.0,0.468114285714286,0.468114285714286,0.468114285714286,0.468114285714286,0.0,0.0,0.0,0.00576,10.2796213752034,0.223908199966688
FastImg,hpso37a,120000.0,0.248104186359914,0.0,0.02016995124009,0.0,0.0,0.0,0.0,0.001032914586615,1.13451231099315e-05,0.0,0.0,0.000113344647061,2.06753488633261e-05,0.0,8.27013954533045e-05,0.348204834817814,0.0,0.002884211166434,0.0,0.0,0.0,0.02016995124009,0.001032914586615,0.000113344647061
FastImg_data,hpso37a,120000.0,0.248104186359914,0.0,8e-05,0.0,0.0,0.0,0.0,0.34237716289333,0.0176,0.0,0.0,0.004034614995511,0.268002933122696,0.0,0.268002933122696,0.268002933122696,0.0,0.268002933122696,0.0,0.0,0.0,8e-05,0.34237716289333,0.004034614995511
ICAL,hpso37a,120000.0,3.44858915938346,0.0,0.272048881460287,0.024838073826439,0.004967614765288,8.83442578947368e-05,0.115872595755284,0.132088929081217,0.000426671283491,0.115872595755284,0.000358823977594,0.07022746334468,0.000517288373908,3.94736842105263e-12,0.00827661398252,4.35596792054967,0.013795260731998,0.072161728160099,0.0,0.0,0.0,0.054409776292057,0.132088929081217,0.07022746334468
ICAL_data,hpso37a,120000.0,3.44858915938346,0.0,0.1152,0.1152,0.02304,0.000288,0.4608,41.1184855008134,5.0688,0.4608,0.000288,0.895632803574948,0.372517700491018,9e-06,0.372517700491018,0.372517700491018,0.372517700491018,0.372517700491018,0.0,0.0,0.0,0.02304,41.1184855008134,0.895632803574948
DPrepA,hpso37a,120000.0,1.14953439814521,0.0,0.047138398240232,0.004684821880844,0.004684821880844,5.39881576023392e-06,0.110642685821476,0.092715964695017,8.18035417811293e-05,0.022128537164295,2.63494173600193e-05,0.013229956553157,0.000175623310828,0.0,0.002809972973244,2.95776803289659,0.0,0.02449945186047,0.0,0.0,0.0,0.047138398240232,0.092715964695017,0.013229956553157
DPrepA_data,hpso37a,120000.0,1.14953439814521,0.0,0.0396,0.0396,0.0396,0.000198,0.792,52.3506726720304,1.7424,0.1584,0.000198,0.269177545887732,0.206955120312126,0.0,0.206955120312126,0.206955120312126,0.0,0.206955120312126,0.0,0.0,0.0,0.0396,52.3506726720304,0.269177545887732
DPrepB,hpso37a,120000.0,2.29906879629041,0.0,0.04265273568399,0.009369643761688,0.032793753165908,0.003779171032164,0.044257074328591,0.060352405886936,0.000165234779273,0.044257074328591,0.009222296076007,0.051372166403649,0.000351246621655,0.0,0.005619945946488,2.95776803289659,0.0,0.04899890372094,0.0,0.0,0.0,0.149284574893965,0.060352405886936,0.051372166403649
DPrepB_data,hpso37a,120000.0,2.29906879629041,0.0,0.0792,0.0792,0.2772,0.0693,0.3168,21.0261392435498,3.4848,0.3168,0.0693,0.627849123481444,0.206955120312126,0.0,0.206955120312126,0.206955120312126,0.0,0.206955120312126,0.0,0.0,0.0,0.2772,21.0261392435498,0.627849123481444
Ingest,hpso37b,120000.0,0.433357622722075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010141998580947,0.000291856074272,0.00014598432285,0.592476852409376,0.0,0.0,0.0
Ingest_data,hpso37b,120000.0,0.433357622722075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCAL,hpso37b,120000.0,0.86671524544415,0.0,0.068012221518194,0.00620951845661,0.001241903691322,0.0,0.036402040308654,0.03302223187348,0.000106667820873,0.036402040308654,0.0,0.017556865541122,7.22262704536792e-05,0.0,0.001155620327259,0.608201020913371,0.001444823462194,0.010075564728288,0.0,0.0,0.0,0.013602444303639,0.03302223187348,0.017556865541122
RCAL_data,hpso37b,120000.0,0.86671524544415,0.0,0.0288,0.0288,0.00576,0.0,0.1152,10.2796213752034,1.2672,0.1152,0.0,0.223908199966688,0.468114285714286,0.0,0.468114285714286,0.468114285714286,0.468114285714286,0.468114285714286,0.0,0.0,0.0,0.00576,10.2796213752034,0.223908199966688
FastImg,hpso37b,120000.0,0.248104186359914,0.0,0.02016995124009,0.0,0.0,0.0,0.0,0.001032914586615,1.13451231099315e-05,0.0,0.0,0.000113344647061,2.06753488633261e-05,0.0,8.27013954533045e-05,0.348204834817814,0.0,0.002884211166434,0.0,0.0,0.0,0.02016995124009,0.001032914586615,0.000113344647061
FastImg_data,hpso37b,120000.0,0.248104186359914,0.0,8e-05,0.0,0.0,0.0,0.0,0.34237716289333,0.0176,0.0,0.0,0.004034614995511,0.268002933122696,0.0,0.268002933122696,0.268002933122696,0.0,0.268002933122696,0.0,0.0,0.0,8e-05,0.34237716289333,0.004034614995511
ICAL,hpso37b,120000.0,4.33357622722075,0.0,0.612110016374305,0.055885666109487,0.011177133221897,4.19635225e-05,0.327618362777889,0.297200079045917,0.000960010387854,0.327618362777889,0.000383493126053,0.15801178405916,0.000650036434083,1.875e-12,0.01040058294533,5.47380918822034,0.017335209003347,0.090680082554594,0.0,0.0,0.0,0.122422003274861,0.297200079045917,0.15801178405916
ICAL_data,hpso37b,120000.0,4.33357622722075,0.0,0.2592,0.2592,0.05184,0.000648,1.0368,92.5165923768302,11.4048,1.0368,0.000648,2.01517378144187,0.468114285714286,9e-06,0.468114285714286,0.468114285714286,0.468114285714286,0.468114285714286,0.0,0.0,0.0,0.05184,92.5165923768302,2.01517378144187
DPrepA,hpso37b,120000.0,1.14953439814521,0.0,0.047138398240232,0.004684821880844,0.004684821880844,2.56443748611111e-06,0.110642685821476,0.092715964695017,8.18035417811293e-05,0.022128537164295,1.25159732460092e-05,0.013229956553157,0.000175623310828,0.0,0.002809972973244,2.95776803289659,0.0,0.02449945186047,0.0,0.0,0.0,0.047138398240232,0.092715964695017,0.013229956553157
DPrepA_data,hpso37b,120000.0,1.14953439814521,0.0,0.0396,0.0396,0.0396,0.000198,0.792,52.3506726720304,1.7424,0.1584,0.000198,0.269177545887732,0.206955120312126,0.0,0.206955120312126,0.206955120312126,0.0,0.206955120312126,0.0,0.0,0.0,0.0396,52.3506726720304,0.269177545887732
DPrepB,hpso37b,120000.0,2.29906879629041,0.0,0.042652735682579,0.009369643761688,0.032793753165908,0.001795106240278,0.044257074328591,0.060352405888489,0.000165234779273,0.044257074328591,0.004380590636103,0.05137216640527,0.000351246621655,0.0,0.005619945946488,2.95776803289659,0.0,0.04899890372094,0.0,0.0,0.0,0.149284574889027,0.060352405888489,0.05137216640527
DPrepB_data,hpso37b,120000.0,2.29906879629041,0.0,0.0792,0.0792,0.2772,0.0693,0.3168,21.0261392435498,3.4848,0.3168,0.0693,0.627849123486134,0.206955120312126,0.0,0.206955120312126,0.206955120312126,0.0,0.206955120312126,0.0,0.0,0.0,0.2772,21.0261392435498,0.627849123486134
Ingest,hpso37c,120000.0,0.433357622722075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010141998580947,0.000291856074272,0.00014598432285,0.592476852409376,0.0,0.0,0.0
Ingest_data,hpso37c,120000.0,0.433357622722075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCAL,hpso37c,120000.0,0.86671524544415,0.0,0.068012221518194,0.00620951845661,0.001241903691322,0.0,0.036402040308654,0.03302223187348,0.000106667820873,0.036402040308654,0.0,0.017556865541122,7.22262704536792e-05,0.0,0.001155620327259,0.608201020913371,0.001444823462194,0.010075564728288,0.0,0.0,0.0,0.013602444303639,0.03302223187348,0.017556865541122
RCAL_data,hpso37c,120000.0,0.86671524544415,0.0,0.0288,0.0288,0.00576,0.0,0.1152,10.2796213752034,1.2672,0.1152,0.0,0.223908199966688,0.468114285714286,0.0,0.468114285714286,0.468114285714286,0.468114285714286,0.468114285714286,0.0,0.0,0.0,0.00576,10.2796213752034,0.223908199966688
FastImg,hpso37c,120000.0,0.248104186359914,0.0,0.02016995124009,0.0,0.0,0.0,0.0,0.001032914586615,1.13451231099315e-05,0.0,0.0,0.000113344647061,2.06753488633261e-05,0.0,8.27013954533045e-05,0.348204834817814,0.0,0.002884211166434,0.0,0.0,0.0,0.02016995124009,0.001032914586615,0.000113344647061
FastImg_data,hpso37c,120000.0,0.248104186359914,0.0,8e-05,0.0,0.0,0.0,0.0,0.34237716289333,0.0176,0.0,0.0,0.004034614995511,0.268002933122696,0.0,0.268002933122696,0.268002933122696,0.0,0.268002933122696,0.0,0.0,0.0,8e-05,0.34237716289333,0.004034614995511
ICAL,hpso37c,120000.0,4.33357622722075,0.0,0.612110016374305,0.055885666109487,0.011177133221897,4.19635225e-05,0.327618362777889,0.297200079045917,0.000960010387854,0.327618362777889,0.000383493126053,0.15801178405916,0.000650036434083,1.875e-12,0.01040058294533,5.47380918822034,0.017335209003347,0.090680082554594,0.0,0.0,0.0,0.122422003274861,0.297200079045917,0.15801178405916
ICAL_data,hpso37c,120000.0,4.33357622722075,0.0,0.2592,0.2592,0.05184,0.000648,1.0368,92.5165923768302,11.4048,1.0368,0.000648,2.01517378144187,0.468114285714286,9e-06,0.468114285714286,0.468114285714286,0.468114285714286,0.468114285714286,0.0,0.0,0.0,0.05184,92.5165923768302,2.01517378144187
DPrepA,hpso37c,120000.0,1.14953439814521,0.0,0.047138398240232,0.004684821880844,0.004684821880844,2.56443748611111e-06,0.110642685821476,0.092715964695017,8.18035417811293e-05,0.022128537164295,1.25159732460092e-05,0.013229956553157,0.000175623310828,0.0,0.002809972973244,2.95776803289659,0.0,0.02449945186047,0.0,0.0,0.0,0.047138398240232,0.092715964695017,0.013229956553157
DPrepA_data,hpso37c,120000.0,1.14953439814521,0.0,0.0396,0.0396,0.0396,0.000198,0.792,52.3506726720304,1.7424,0.1584,0.000198,0.269177545887732,0.206955120312126,0.0,0.206955120312126,0.206955120312126,0.0,0.206955120312126,0.0,0.0,0.0,0.0396,52.3506726720304,0.269177545887732
DPrepB,hpso37c,120000.0,2.29906879629041,0.0,0.042652735682579,0.009369643761688,0.032793753165908,0.001795106240278,0.044257074328591,0.060352405888489,0.000165234779273,0.044257074328591,0.004380590636103,0.05137216640527,0.000351246621655,0.0,0.005619945946488,2.95776803289659,0.0,0.04899890372094,0.0,0.0,0.0,0.149284574889027,0.060352405888489,0.05137216640527
DPrepB_data,hpso37c,120000.0,2.29906879629041,0.0,0.0792,0.0792,0.2772,0.0693,0.3168,21.0261392435498,3.4848,0.3168,0.0693,0.627849123486134,0.206955120312126,0.0,0.206955120312126,0.206955120312126,0.0,0.206955120312126,0.0,0.0,0.0,0.2772,21.0261392435498,0.627849123486134
Ingest,hpso38a,150000.0,0.4337958912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010152151800686,0.000292148253257,0.000146130412343,0.59306998478112,0.0,0.0,0.0
Ingest_data,hpso38a,150000.0,0.4337958912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCAL,hpso38a,150000.0,0.8675917824,0.0,0.014495586802213,0.008968579703612,0.001793715940722,0.0,0.02530476032,0.026957439842347,9.04183759500118e-05,0.02530476032,0.0,0.007830678774398,7.22993152e-05,0.0,0.0011567890432,0.608201020913371,0.00144628435712,0.0100857544704,0.0,0.0,0.0,0.002899117360443,0.026957439842347,0.007830678774398
RCAL_data,hpso38a,150000.0,0.8675917824,0.0,0.02,0.02,0.004,0.0,0.08,9.24545695350536,0.96,0.08,0.0,0.140001961083102,0.468114285714286,0.0,0.468114285714286,0.468114285714286,0.468114285714286,0.468114285714286,0.0,0.0,0.0,0.004,9.24545695350536,0.140001961083102
FastImg,hpso38a,150000.0,0.259285205703936,0.0,0.029621414841439,0.0,0.0,0.0,0.0,0.000393127493988,9.03805481264315e-06,0.0,0.0,6.79656713283578e-05,2.1607100475328e-05,0.0,8.64284019013119e-05,0.363529323389007,0.0,0.003014190516308,0.0,0.0,0.0,0.029621414841439,0.000393127493988,6.79656713283578e-05
FastImg_data,hpso38a,150000.0,0.259285205703936,0.0,8e-05,0.0,0.0,0.0,0.0,0.369522837114055,0.0192,0.0,0.0,0.002961152490699,0.279797737430436,0.0,0.279797737430436,0.279797737430436,0.0,0.279797737430436,0.0,0.0,0.0,8e-05,0.369522837114055,0.002961152490699
ICAL,hpso38a,150000.0,3.60400398442296,0.0,0.057038729530421,0.035874318814446,0.007174863762889,4.19635225e-05,0.121094533876611,0.088120178388312,0.000364694015232,0.121094533876611,0.00017159099821,0.033609047848562,0.000540600597663,1.875e-12,0.008649609562615,4.54767565219325,0.014416920032156,0.07541378337405,0.0,0.0,0.0,0.011407745906084,0.088120178388312,0.033609047848562
ICAL_data,hpso38a,150000.0,3.60400398442296,0.0,0.1152,0.1152,0.02304,0.000288,0.4608,44.3784537028297,5.5296,0.4608,0.000288,0.74192007178022,0.388912339905444,9e-06,0.388912339905444,0.388912339905444,0.388912339905444,0.388912339905444,0.0,0.0,0.0,0.02304,44.3784537028297,0.74192007178022
DPrepA,hpso38a,150000.0,1.2013386504952,0.0,0.04453382457013,0.004698901498425,0.004698901498425,2.56443748611111e-06,0.0,0.08024096593483,6.21968959841189e-05,0.0,2.26115655522738e-06,0.002180784811426,0.000183537849381,0.0,0.002936605590099,3.08793816541979,0.0,0.025603529988679,0.0,0.0,0.0,0.04453382457013,0.08024096593483,0.002180784811426
DPrepA_data,hpso38a,150000.0,1.2013386504952,0.0,0.0044,0.0044,0.0044,2.2e-05,0.0,15.6942864953074,0.2112,0.0,2.2e-05,0.029017569046014,0.216063128491863,0.0,0.216063128491863,0.216063128491863,0.0,0.216063128491863,0.0,0.0,0.0,0.0044,15.6942864953074,0.029017569046014
DPrepB,hpso38a,150000.0,2.40267730099041,0.0,0.015777565427621,0.00939780299685,0.046989014984248,0.002564437486111,0.0,0.087238512606232,0.000124393791968,0.0,0.001130578277614,0.010627981861734,0.000367075698762,0.0,0.005873211180199,3.08793816541979,0.0,0.051207059977358,0.0,0.0,0.0,0.078887827138106,0.087238512606232,0.010627981861734
DPrepB_data,hpso38a,150000.0,2.40267730099041,0.0,0.0088,0.0088,0.044,0.011,0.0,6.27771459812295,0.4224,0.0,0.011,0.084887417646427,0.216063128491863,0.0,0.216063128491863,0.216063128491863,0.0,0.216063128491863,0.0,0.0,0.0,0.044,6.27771459812295,0.084887417646427
Ingest,hpso38b,150000.0,0.4337958912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010152151800686,0.000292148253257,0.000146130412343,0.59306998478112,0.0,0.0,0.0
Ingest_data,hpso38b,150000.0,0.4337958912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCAL,hpso38b,150000.0,0.8675917824,0.0,0.014495586802213,0.008968579703612,0.001793715940722,0.0,0.02530476032,0.026957439842347,9.04183759500118e-05,0.02530476032,0.0,0.007830678774398,7.22993152e-05,0.0,0.0011567890432,0.608201020913371,0.00144628435712,0.0100857544704,0.0,0.0,0.0,0.002899117360443,0.026957439842347,0.007830678774398
RCAL_data,hpso38b,150000.0,0.8675917824,0.0,0.02,0.02,0.004,0.0,0.08,9.24545695350536,0.96,0.08,0.0,0.140001961083102,0.468114285714286,0.0,0.468114285714286,0.468114285714286,0.468114285714286,0.468114285714286,0.0,0.0,0.0,0.004,9.24545695350536,0.140001961083102
FastImg,hpso38b,150000.0,0.259285205703936,0.0,0.029621414841439,0.0,0.0,0.0,0.0,0.000393127493988,9.03805481264315e-06,0.0,0.0,6.79656713283578e-05,2.1607100475328e-05,0.0,8.64284019013119e-05,0.363529323389007,0.0,0.003014190516308,0.0,0.0,0.0,0.029621414841439,0.000393127493988,6.79656713283578e-05
FastImg_data,hpso38b,150000.0,0.259285205703936,0.0,8e-05,0.0,0.0,0.0,0.0,0.369522837114055,0.0192,0.0,0.0,0.002961152490699,0.279797737430436,0.0,0.279797737430436,0.279797737430436,0.0,0.279797737430436,0.0,0.0,0.0,8e-05,0.369522837114055,0.002961152490699
ICAL,hpso38b,150000.0,4.337958912,0.0,0.130460281219916,0.080717217332504,0.016143443466501,4.19635225e-05,0.22774284288,0.242616958581123,0.00081376538355,0.22774284288,0.000270680059097,0.070476108969578,0.0006506938368,1.875e-12,0.0104111013888,5.47380918822034,0.017352739742464,0.0907717902336,0.0,0.0,0.0,0.026092056243983,0.242616958581123,0.070476108969578
ICAL_data,hpso38b,150000.0,4.337958912,0.0,0.18,0.18,0.036,0.00045,0.72,83.2091125815483,8.64,0.72,0.00045,1.26001764974792,0.468114285714286,9e-06,0.468114285714286,0.468114285714286,0.468114285714286,0.468114285714286,0.0,0.0,0.0,0.036,83.2091125815483,1.26001764974792
DPrepA,hpso38b,150000.0,1.2013386504952,0.0,0.04453382457013,0.004698901498425,0.004698901498425,2.56443748611111e-06,0.0,0.08024096593483,6.21968959841189e-05,0.0,2.26115655522738e-06,0.002180784811426,0.000183537849381,0.0,0.002936605590099,3.08793816541979,0.0,0.025603529988679,0.0,0.0,0.0,0.04453382457013,0.08024096593483,0.002180784811426
DPrepA_data,hpso38b,150000.0,1.2013386504952,0.0,0.0044,0.0044,0.0044,2.2e-05,0.0,15.6942864953074,0.2112,0.0,2.2e-05,0.029017569046014,0.216063128491863,0.0,0.216063128491863,0.216063128491863,0.0,0.216063128491863,0.0,0.0,0.0,0.0044,15.6942864953074,0.029017569046014
