Pipeline,hpso,Baseline,Image Spectral Fitting,IFFT,Reprojection Predict,Reprojection,Subtract Image Component,Phase Rotation Predict,Degrid,Visibility Weighting,Phase Rotation,Identify Component,Gridding Kernel Update,Subtract Visibility,Source Find,Correct,DFT,Solve,Flag,Average,Receive,Demix,FFT,Grid,Degridding Kernel Update
DPrepB_data,hpso32,4062.5,-1.0,0.000608213840267123,0.0006078361646303219,0.0021274265762061266,0.00040292170003903904,0.0,0.000967521400565009,0.00037926196929060626,0.0,1.5555555555555554e-08,0.2426117448872717,0.0019350428011300183,-1.0,0.0019350428011300183,0.0019350428011300183,-1.0,0.0019350428011300183,-1.0,-1.0,-1.0,0.0021274265762061266,0.006206368729023469,0.2426117448872717
Ingest,hpso37a,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0002658463416129474,7.65025443490496e-06,3.8280536560025795e-06,0.01553456482574749,-1.0,-1.0,-1.0
Ingest_data,hpso37a,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01147538165235744,0.011245237160174235,0.01147538165235744,0.01147538165235744,-1.0,-1.0,-1.0
RCAL,hpso37a,4062.5,-1.0,0.00014042561407183308,4.9421928272342785e-06,9.884385654468558e-07,-1.0,0.0,0.00011106259539501553,6.059643242174532e-07,0.0,-1.0,0.0002500804118163879,7.574554052718165e-08,-1.0,1.2119286484349065e-06,0.0012779918156079336,1.812963930543633e-06,1.0566502903541839e-05,-1.0,-1.0,-1.0,2.8085122814366613e-05,0.00011106259539501553,0.0002500804118163879
RCAL_data,hpso37a,4062.5,-1.0,0.0007909345333391726,0.0007907508523574846,0.0001581501704714969,-1.0,0.0,0.00045447324316309,0.00013727096142790814,0.0,-1.0,0.0627518642291616,0.0004544732431630899,-1.0,0.0004544732431630899,0.0004544732431630899,5.0432e-08,0.0004544732431630899,-1.0,-1.0,-1.0,0.0001581501704714969,0.010474424561675967,0.0627518642291616
FastImg,hpso37a,4062.5,-1.0,1.596428237562146e-05,-1.0,-1.0,-1.0,0.0,1.5851509507888528e-05,3.9133759744155105e-07,0.0,-1.0,3.362284886412067e-05,4.891719968019388e-08,-1.0,1.9566879872077552e-07,0.0016506788491743008,-1.0,6.8239493553870445e-06,-1.0,-1.0,-1.0,1.596428237562146e-05,1.5851509507888528e-05,3.362284886412067e-05
FastImg_data,hpso37a,4062.5,-1.0,0.0023454145682224635,-1.0,-1.0,-1.0,0.0,0.0002935031980811633,0.00018481426442647133,0.0,-1.0,1.435746963905773e-06,0.0002935031980811632,-1.0,0.0002935031980811632,0.0002935031980811632,-1.0,0.0002935031980811632,-1.0,-1.0,-1.0,0.0023429654884666216,0.07449497242387583,1.435746963905773e-06
ICAL,hpso37a,4062.5,-1.0,0.0004087663328254704,1.9768771308937114e-05,3.953754261787422e-06,8.834425789473685e-05,0.0,0.0006234389007766924,3.635968029729333e-06,0.0,2.2090399730550205e-05,0.0016408643625299088,4.5449600371616663e-07,3.947368421052631e-12,7.271936059458666e-06,0.007668334913622218,1.302398789643111e-05,6.340219251840524e-05,-1.0,-1.0,-1.0,8.175326656509408e-05,0.0006234389007766924,0.0016408643625299088
ICAL_data,hpso37a,4062.5,-1.0,0.0031641054953200675,0.003163003409429938,0.0006326006818859877,1.734102746397992e-06,0.0,0.002726976022297,0.0012354386528511735,0.0,2.105263157894737e-10,0.16200749378541532,0.002726976022297,1.44e-08,0.002726976022297,0.002726976022297,1.5297706666666669e-07,0.002726976022297,-1.0,-1.0,-1.0,0.0006326006818859877,0.027936441191452405,0.16200749378541532
DPrepA,hpso37a,4062.5,-1.0,3.7734167689498384e-05,3.728677716020374e-06,3.728677716020374e-06,5.398815760233919e-06,0.0,0.0005131497187536585,6.172909735045773e-07,0.0,2.7010432650801257e-06,0.0003625714735239483,1.5432274337614437e-07,-1.0,2.46916389401831e-06,0.0052075198519733685,-1.0,2.1528022700972142e-05,-1.0,-1.0,-1.0,3.7734167689498384e-05,0.0005131497187536585,0.0003625714735239483
DPrepA_data,hpso37a,4062.5,-1.0,0.000596962599525958,0.0005965884345632598,0.0005965884345632598,6.541539852667323e-07,0.0,0.002314841150642165,0.00037749514392674735,0.0,2.5730994152046782e-11,0.02942681022663327,0.0009259364602568662,-1.0,0.0009259364602568662,0.0009259364602568662,-1.0,0.0009259364602568662,-1.0,-1.0,-1.0,0.0005965884345632598,0.014642557532291415,0.02942681022663327
DPrepB,hpso37a,4062.5,-1.0,4.405738894840663e-05,7.457355432040748e-06,2.610074401214262e-05,0.0037791710321637426,0.0,0.00021180768962041947,1.2345819470091546e-06,0.0,0.000945365142778044,0.0007550640718108527,3.0864548675228875e-07,-1.0,4.93832778803662e-06,0.0052075198519733685,-1.0,4.3056045401944285e-05,-1.0,-1.0,-1.0,0.0001542008613194232,0.00021180768962041947,0.0007550640718108527
DPrepB_data,hpso37a,4062.5,-1.0,0.001193925199051916,0.0011931768691265197,0.004176119041942819,0.00022895389484335632,0.0,0.0009259364602568661,0.0007549902878534947,0.0,9.005847953216374e-09,0.2011474922817908,0.0018518729205137324,-1.0,0.0018518729205137324,0.0018518729205137324,-1.0,0.0018518729205137324,-1.0,-1.0,-1.0,0.004176119041942819,0.005857023012916566,0.2011474922817908
Ingest,hpso37b,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0002658463416129474,7.65025443490496e-06,3.8280536560025795e-06,0.01553456482574749,-1.0,-1.0,-1.0
Ingest_data,hpso37b,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01147538165235744,0.011245237160174235,0.01147538165235744,0.01147538165235744,-1.0,-1.0,-1.0
RCAL,hpso37b,4062.5,-1.0,0.00014042561407183308,4.9421928272342785e-06,9.884385654468558e-07,-1.0,0.0,0.00011106259539501553,6.059643242174532e-07,0.0,-1.0,0.0002500804118163879,7.574554052718165e-08,-1.0,1.2119286484349065e-06,0.0012779918156079336,1.812963930543633e-06,1.0566502903541839e-05,-1.0,-1.0,-1.0,2.8085122814366613e-05,0.00011106259539501553,0.0002500804118163879
RCAL_data,hpso37b,4062.5,-1.0,0.0007909345333391726,0.0007907508523574846,0.0001581501704714969,-1.0,0.0,0.00045447324316309,0.00013727096142790814,0.0,-1.0,0.0627518642291616,0.0004544732431630899,-1.0,0.0004544732431630899,0.0004544732431630899,5.0432e-08,0.0004544732431630899,-1.0,-1.0,-1.0,0.0001581501704714969,0.010474424561675967,0.0627518642291616
FastImg,hpso37b,4062.5,-1.0,1.596428237562146e-05,-1.0,-1.0,-1.0,0.0,1.5851509507888528e-05,3.9133759744155105e-07,0.0,-1.0,3.362284886412067e-05,4.891719968019388e-08,-1.0,1.9566879872077552e-07,0.0016506788491743008,-1.0,6.8239493553870445e-06,-1.0,-1.0,-1.0,1.596428237562146e-05,1.5851509507888528e-05,3.362284886412067e-05
FastImg_data,hpso37b,4062.5,-1.0,0.0023454145682224635,-1.0,-1.0,-1.0,0.0,0.0002935031980811633,0.00018481426442647133,0.0,-1.0,1.435746963905773e-06,0.0002935031980811632,-1.0,0.0002935031980811632,0.0002935031980811632,-1.0,0.0002935031980811632,-1.0,-1.0,-1.0,0.0023429654884666216,0.07449497242387583,1.435746963905773e-06
ICAL,hpso37b,4062.5,-1.0,0.0012638307906014188,4.4479735445108505e-05,8.895947089021702e-06,4.19635225e-05,0.0,0.0009995633220899215,5.453678917957079e-06,0.0,1.0495513930775532e-05,0.002250723584439723,6.817098647446348e-07,1.875e-12,1.0907357835914156e-05,0.0115019263404714,1.9083024190523598e-05,9.509852613187655e-05,-1.0,-1.0,-1.0,0.00025276615812028377,0.0009995633220899215,0.002250723584439723
ICAL_data,hpso37b,4062.5,-1.0,0.007118410800052554,0.007116757671217362,0.0014233515342434724,1.853322310212854e-06,0.0,0.004090259188467809,0.0012354386528511735,0.0,1e-10,0.5647665016330125,0.004090259188467809,1.44e-08,0.004090259188467809,0.004090259188467809,1.5297706666666669e-07,0.004090259188467809,-1.0,-1.0,-1.0,0.0014233515342434724,0.0942698210550837,0.5647665016330125
DPrepA,hpso37b,4062.5,-1.0,3.7734167689498384e-05,3.728677716020374e-06,3.728677716020374e-06,2.564437486111111e-06,0.0,0.0005131497187536585,6.172909735045773e-07,0.0,1.2829955509130598e-06,0.0003625714735239483,1.5432274337614437e-07,-1.0,2.46916389401831e-06,0.0052075198519733685,-1.0,2.1528022700972142e-05,-1.0,-1.0,-1.0,3.7734167689498384e-05,0.0005131497187536585,0.0003625714735239483
DPrepA_data,hpso37b,4062.5,-1.0,0.000596962599525958,0.0005965884345632598,0.0005965884345632598,3.107231430016979e-07,0.0,0.002314841150642165,0.00037749514392674735,0.0,1.2222222222222223e-11,0.02942681022663327,0.0009259364602568662,-1.0,0.0009259364602568662,0.0009259364602568662,-1.0,0.0009259364602568662,-1.0,-1.0,-1.0,0.0005965884345632598,0.014642557532291415,0.02942681022663327
DPrepB,hpso37b,4062.5,-1.0,4.405739158488451e-05,7.457355432040748e-06,2.610074401214262e-05,0.0017951062402777778,0.0,0.0002118076885584114,1.2345819470091546e-06,0.0,0.0004490484428195709,0.000755064066940786,3.0864548675228875e-07,-1.0,4.93832778803662e-06,0.0052075198519733685,-1.0,4.3056045401944285e-05,-1.0,-1.0,-1.0,0.00015420087054709576,0.0002118076885584114,0.000755064066940786
DPrepB_data,hpso37b,4062.5,-1.0,0.001193925199051916,0.0011931768691265197,0.004176119041942819,0.00010875310005059425,0.0,0.0009259364602568661,0.0007549902878534947,0.0,4.2777777777777786e-09,0.2011474646360547,0.0018518729205137324,-1.0,0.0018518729205137324,0.0018518729205137324,-1.0,0.0018518729205137324,-1.0,-1.0,-1.0,0.004176119041942819,0.005857023012916566,0.2011474646360547
Ingest,hpso37c,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0002658463416129474,7.65025443490496e-06,3.8280536560025795e-06,0.01553456482574749,-1.0,-1.0,-1.0
Ingest_data,hpso37c,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01147538165235744,0.011245237160174235,0.01147538165235744,0.01147538165235744,-1.0,-1.0,-1.0
RCAL,hpso37c,4062.5,-1.0,0.00014042561407183308,4.9421928272342785e-06,9.884385654468558e-07,-1.0,0.0,0.00011106259539501553,6.059643242174532e-07,0.0,-1.0,0.0002500804118163879,7.574554052718165e-08,-1.0,1.2119286484349065e-06,0.0012779918156079336,1.812963930543633e-06,1.0566502903541839e-05,-1.0,-1.0,-1.0,2.8085122814366613e-05,0.00011106259539501553,0.0002500804118163879
RCAL_data,hpso37c,4062.5,-1.0,0.0007909345333391726,0.0007907508523574846,0.0001581501704714969,-1.0,0.0,0.00045447324316309,0.00013727096142790814,0.0,-1.0,0.0627518642291616,0.0004544732431630899,-1.0,0.0004544732431630899,0.0004544732431630899,5.0432e-08,0.0004544732431630899,-1.0,-1.0,-1.0,0.0001581501704714969,0.010474424561675967,0.0627518642291616
FastImg,hpso37c,4062.5,-1.0,1.596428237562146e-05,-1.0,-1.0,-1.0,0.0,1.5851509507888528e-05,3.9133759744155105e-07,0.0,-1.0,3.362284886412067e-05,4.891719968019388e-08,-1.0,1.9566879872077552e-07,0.0016506788491743008,-1.0,6.8239493553870445e-06,-1.0,-1.0,-1.0,1.596428237562146e-05,1.5851509507888528e-05,3.362284886412067e-05
FastImg_data,hpso37c,4062.5,-1.0,0.0023454145682224635,-1.0,-1.0,-1.0,0.0,0.0002935031980811633,0.00018481426442647133,0.0,-1.0,1.435746963905773e-06,0.0002935031980811632,-1.0,0.0002935031980811632,0.0002935031980811632,-1.0,0.0002935031980811632,-1.0,-1.0,-1.0,0.0023429654884666216,0.07449497242387583,1.435746963905773e-06
ICAL,hpso37c,4062.5,-1.0,0.0012638307906014188,4.4479735445108505e-05,8.895947089021702e-06,4.19635225e-05,0.0,0.0009995633220899215,5.453678917957079e-06,0.0,1.0495513930775532e-05,0.002250723584439723,6.817098647446348e-07,1.875e-12,1.0907357835914156e-05,0.0115019263404714,1.9083024190523598e-05,9.509852613187655e-05,-1.0,-1.0,-1.0,0.00025276615812028377,0.0009995633220899215,0.002250723584439723
ICAL_data,hpso37c,4062.5,-1.0,0.007118410800052554,0.007116757671217362,0.0014233515342434724,1.853322310212854e-06,0.0,0.004090259188467809,0.0012354386528511735,0.0,1e-10,0.5647665016330125,0.004090259188467809,1.44e-08,0.004090259188467809,0.004090259188467809,1.5297706666666669e-07,0.004090259188467809,-1.0,-1.0,-1.0,0.0014233515342434724,0.0942698210550837,0.5647665016330125
DPrepA,hpso37c,4062.5,-1.0,3.7734167689498384e-05,3.728677716020374e-06,3.728677716020374e-06,2.564437486111111e-06,0.0,0.0005131497187536585,6.172909735045773e-07,0.0,1.2829955509130598e-06,0.0003625714735239483,1.5432274337614437e-07,-1.0,2.46916389401831e-06,0.0052075198519733685,-1.0,2.1528022700972142e-05,-1.0,-1.0,-1.0,3.7734167689498384e-05,0.0005131497187536585,0.0003625714735239483
DPrepA_data,hpso37c,4062.5,-1.0,0.000596962599525958,0.0005965884345632598,0.0005965884345632598,3.107231430016979e-07,0.0,0.002314841150642165,0.00037749514392674735,0.0,1.2222222222222223e-11,0.02942681022663327,0.0009259364602568662,-1.0,0.0009259364602568662,0.0009259364602568662,-1.0,0.0009259364602568662,-1.0,-1.0,-1.0,0.0005965884345632598,0.014642557532291415,0.02942681022663327
DPrepB,hpso37c,4062.5,-1.0,4.405739158488451e-05,7.457355432040748e-06,2.610074401214262e-05,0.0017951062402777778,0.0,0.0002118076885584114,1.2345819470091546e-06,0.0,0.0004490484428195709,0.000755064066940786,3.0864548675228875e-07,-1.0,4.93832778803662e-06,0.0052075198519733685,-1.0,4.3056045401944285e-05,-1.0,-1.0,-1.0,0.00015420087054709576,0.0002118076885584114,0.000755064066940786
DPrepB_data,hpso37c,4062.5,-1.0,0.001193925199051916,0.0011931768691265197,0.004176119041942819,0.00010875310005059425,0.0,0.0009259364602568661,0.0007549902878534947,0.0,4.2777777777777786e-09,0.2011474646360547,0.0018518729205137324,-1.0,0.0018518729205137324,0.0018518729205137324,-1.0,0.0018518729205137324,-1.0,-1.0,-1.0,0.004176119041942819,0.005857023012916566,0.2011474646360547
Ingest,hpso38a,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0002606706405743366,7.501313397822636e-06,3.753526163305026e-06,0.01523221452047037,-1.0,-1.0,-1.0
Ingest_data,hpso38a,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.011251970096733956,0.011026306234526682,0.011251970096733956,0.011251970096733956,-1.0,-1.0,-1.0
RCAL,hpso38a,4062.5,-1.0,3.7923423266532815e-05,4.568413537779586e-06,9.136827075559172e-07,-1.0,0.0,8.392115065224064e-05,4.962546101090011e-07,0.0,-1.0,0.00018551837134963834,6.203182626362515e-08,-1.0,9.925092202180024e-07,0.0010466116647973162,1.5386896452725026e-06,8.653439763775705e-06,-1.0,-1.0,-1.0,7.584684653306561e-06,8.392115065224064e-05,0.00018551837134963834
RCAL_data,hpso38a,4062.5,-1.0,0.000731122764562332,0.0007309461660447337,0.00014618923320894678,-1.0,0.0,0.0003721909575817508,0.00013459846477693703,0.0,-1.0,0.009913158617395416,0.0003721909575817508,-1.0,0.0003721909575817508,0.0003721909575817508,5.0432e-08,0.0003721909575817508,-1.0,-1.0,-1.0,0.00014618923320894678,0.008086787090870224,0.009913158617395416
FastImg,hpso38a,4062.5,-1.0,1.468004991822244e-05,-1.0,-1.0,-1.0,0.0,1.3237531556913243e-05,3.268500670842195e-07,0.0,-1.0,2.8380083531227124e-05,4.085625838552744e-08,-1.0,1.6342503354210975e-07,0.0013786676672887385,-1.0,5.699448044781078e-06,-1.0,-1.0,-1.0,1.468004991822244e-05,1.3237531556913243e-05,2.8380083531227124e-05
FastImg_data,hpso38a,4062.5,-1.0,0.0021681210648116325,-1.0,-1.0,-1.0,0.0,0.00024513755031316465,0.00018481426442647133,0.0,-1.0,1.5007122603863016e-08,0.00024513755031316465,-1.0,0.00024513755031316465,0.00024513755031316465,-1.0,0.00024513755031316465,-1.0,-1.0,-1.0,0.002165766417910322,0.057515894485703746,1.5007122603863016e-08
ICAL,hpso38a,4062.5,-1.0,0.00011089510688329811,1.8273654151118343e-05,3.654730830223669e-06,4.19635225e-05,0.0,0.0004917365719005893,2.977679738967706e-06,0.0,1.049278413064074e-05,0.0012936726599518285,3.722099673709633e-07,1.875e-12,5.955359477935412e-06,0.0062799907252241004,1.0829693593892355e-05,5.1923290448249365e-05,-1.0,-1.0,-1.0,2.2179021376659624e-05,0.0004917365719005893,0.0012936726599518285
ICAL_data,hpso38a,4062.5,-1.0,0.0029248442552845247,0.002923784664178935,0.0005847569328357871,7.614022562965975e-07,0.0,0.00223325980422578,0.0012113861829924333,0.0,1e-10,0.025891904626616717,0.0022332598042257797,1.44e-08,0.0022332598042257797,0.0022332598042257797,1.5297706666666669e-07,0.0022332598042257797,-1.0,-1.0,-1.0,0.0005847569328357871,0.021568471559786362,0.025891904626616717
DPrepA,hpso38a,4062.5,-1.0,1.0240475812950977e-05,3.4466768803549686e-06,3.4466768803549686e-06,2.564437486111111e-06,0.0,0.0004130514747320285,5.055322803048336e-07,0.0,1.2829368007389627e-06,0.0002918132274820267,1.263830700762084e-07,-1.0,2.0221291212193343e-06,0.0042647138845312545,-1.0,1.7630438275631074e-05,-1.0,-1.0,-1.0,1.0240475812950977e-05,0.0004130514747320285,0.0002918132274820267
DPrepA_data,hpso38a,4062.5,-1.0,0.0005518280385778286,0.0005514683008567949,0.0005514683008567949,2.8722307336291405e-07,0.0,0.0018957460511431256,0.0003701457781365768,0.0,1.2222222222222223e-11,0.004746981058609092,0.0007582984204572503,-1.0,0.0007582984204572503,0.0007582984204572503,-1.0,0.0007582984204572503,-1.0,-1.0,-1.0,0.0005514683008567949,0.011305014260170481,0.004746981058609092
DPrepB,hpso38a,4062.5,-1.0,1.1456733817783331e-05,6.893353760709937e-06,3.4466768803549683e-05,0.0025644374861111107,0.0,0.00020404918830888222,1.233819260455256e-06,0.0,0.0006414684003694815,0.0007042852568964661,3.08454815113814e-07,-1.0,4.935277041821025e-06,0.005204302807224024,-1.0,4.302944670837706e-05,-1.0,-1.0,-1.0,5.728366908891665e-05,0.00020404918830888222,0.0007042852568964661
DPrepB_data,hpso38a,4062.5,-1.0,0.0011036560771556572,0.0011029366017135899,0.00551468300856795,0.000143611536681457,0.0,0.0009253644453414421,0.0007402915562731536,0.0,6.111111111111111e-09,0.035355443930817194,0.0018507288906828845,-1.0,0.0018507288906828845,0.0018507288906828845,-1.0,0.0018507288906828845,-1.0,-1.0,-1.0,0.00551468300856795,0.005518280385778286,0.035355443930817194
Ingest,hpso38b,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0002606706405743366,7.501313397822636e-06,3.753526163305026e-06,0.01523221452047037,-1.0,-1.0,-1.0
Ingest_data,hpso38b,4062.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.011251970096733956,0.011026306234526682,0.011251970096733956,0.011251970096733956,-1.0,-1.0,-1.0
RCAL,hpso38b,4062.5,-1.0,3.7923423266532815e-05,4.568413537779586e-06,9.136827075559172e-07,-1.0,0.0,8.392115065224064e-05,4.962546101090011e-07,0.0,-1.0,0.00018551837134963834,6.203182626362515e-08,-1.0,9.925092202180024e-07,0.0010466116647973162,1.5386896452725026e-06,8.653439763775705e-06,-1.0,-1.0,-1.0,7.584684653306561e-06,8.392115065224064e-05,0.00018551837134963834
RCAL_data,hpso38b,4062.5,-1.0,0.000731122764562332,0.0007309461660447337,0.00014618923320894678,-1.0,0.0,0.0003721909575817508,0.00013459846477693703,0.0,-1.0,0.009913158617395416,0.0003721909575817508,-1.0,0.0003721909575817508,0.0003721909575817508,5.0432e-08,0.0003721909575817508,-1.0,-1.0,-1.0,0.00014618923320894678,0.008086787090870224,0.009913158617395416
FastImg,hpso38b,4062.5,-1.0,1.468004991822244e-05,-1.0,-1.0,-1.0,0.0,1.3237531556913243e-05,3.268500670842195e-07,0.0,-1.0,2.8380083531227124e-05,4.085625838552744e-08,-1.0,1.6342503354210975e-07,0.0013786676672887385,-1.0,5.699448044781078e-06,-1.0,-1.0,-1.0,1.468004991822244e-05,1.3237531556913243e-05,2.8380083531227124e-05
FastImg_data,hpso38b,4062.5,-1.0,0.0021681210648116325,-1.0,-1.0,-1.0,0.0,0.00024513755031316465,0.00018481426442647133,0.0,-1.0,1.5007122603863016e-08,0.00024513755031316465,-1.0,0.00024513755031316465,0.00024513755031316465,-1.0,0.00024513755031316465,-1.0,-1.0,-1.0,0.002165766417910322,0.057515894485703746,1.5007122603863016e-08
ICAL,hpso38b,4062.5,-1.0,0.00034131085464969866,4.1115721840016276e-05,8.223144368003255e-06,4.19635225e-05,0.0,0.0007552903495432942,4.466291490981009e-06,0.0,1.0495163512691668e-05,0.0016696653213230813,5.582864363726264e-07,1.875e-12,8.932582981962022e-06,0.009419504983175845,1.5791732767270034e-05,7.788095787398135e-05,-1.0,-1.0,-1.0,6.826217092993972e-05,0.0007552903495432942,0.0016696653213230813
ICAL_data,hpso38b,4062.5,-1.0,0.006580104881060989,0.006578515494402604,0.0013157030988805208,1.7131550766673445e-06,0.0,0.0033497186182357575,0.0012113861829924333,0.0,1e-10,0.08921840051669207,0.0033497186182357575,1.44e-08,0.0033497186182357575,0.0033497186182357575,1.5297706666666669e-07,0.0033497186182357575,-1.0,-1.0,-1.0,0.0013157030988805208,0.07278108381783203,0.08921840051669207
DPrepA,hpso38b,4062.5,-1.0,1.0240475812950977e-05,3.4466768803549686e-06,3.4466768803549686e-06,2.564437486111111e-06,0.0,0.0004130514747320285,5.055322803048336e-07,0.0,1.2829368007389627e-06,0.0002918132274820267,1.263830700762084e-07,-1.0,2.0221291212193343e-06,0.0042647138845312545,-1.0,1.7630438275631074e-05,-1.0,-1.0,-1.0,1.0240475812950977e-05,0.0004130514747320285,0.0002918132274820267
DPrepA_data,hpso38b,4062.5,-1.0,0.0005518280385778286,0.0005514683008567949,0.0005514683008567949,2.8722307336291405e-07,0.0,0.0018957460511431256,0.0003701457781365768,0.0,1.2222222222222223e-11,0.004746981058609092,0.0007582984204572503,-1.0,0.0007582984204572503,0.0007582984204572503,-1.0,0.0007582984204572503,-1.0,-1.0,-1.0,0.0005514683008567949,0.011305014260170481,0.004746981058609092
DPrepB,hpso38b,4062.5,-1.0,1.1456733817783331e-05,6.893353760709937e-06,3.4466768803549683e-05,0.0025644374861111107,0.0,0.00020404918830888222,1.233819260455256e-06,0.0,0.0006414684003694815,0.0007042852568964661,3.08454815113814e-07,-1.0,4.935277041821025e-06,0.005204302807224024,-1.0,4.302944670837706e-05,-1.0,-1.0,-1.0,5.728366908891665e-05,0.00020404918830888222,0.0007042852568964661
DPrepB_data,hpso38b,4062.5,-1.0,0.0011036560771556572,0.0011029366017135899,0.00551468300856795,0.000143611536681457,0.0,0.0009253644453414421,0.0007402915562731536,0.0,6.111111111111111e-09,0.035355443930817194,0.0018507288906828845,-1.0,0.0018507288906828845,0.0018507288906828845,-1.0,0.0018507288906828845,-1.0,-1.0,-1.0,0.00551468300856795,0.005518280385778286,0.035355443930817194
