Pipeline,hpso,Image Spectral Fitting,IFFT,Reprojection Predict,Reprojection,Subtract Image Component,Phase Rotation Predict,Degrid,Visibility Weighting,Phase Rotation,Identify Component,Gridding Kernel Update,Subtract Visibility,Source Find,Correct,DFT,Solve,Flag,Average,Receive,Demix,FFT,Grid,Degridding Kernel Update
Ingest,hpso32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0035786585300717267,0.00010298297928263964,5.151501072476419e-05,0.20906306562765295,-1.0,-1.0,-1.0
Ingest_data,hpso32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1544744689239594,0.15262469565442613,0.1544744689239594,0.1544744689239594,-1.0,-1.0,-1.0
RCAL,hpso32,-1.0,0.012471981488787788,0.0004640597034053287,9.281194068106572e-05,-1.0,0.0038317325274528037,0.005802000096609824,2.5965105511774254e-05,0.0038317325274528037,-1.0,0.00838859413679803,1.7105948783271447e-05,-1.0,0.00027369518053234316,0.17091488709602357,0.000342417028785429,0.002386279855266367,-1.0,-1.0,-1.0,0.002494396297757557,0.005802000096609824,0.00838859413679803
RCAL_data,hpso32,-1.0,0.07425667207394773,0.07424955254485258,0.014849910508970514,-1.0,1.642171083194059,0.019473829133830688,0.0024896258401840296,0.019473829133830688,-1.0,19.01381968762336,0.10263569269962869,-1.0,0.10263569269962869,0.10263569269962869,5.0432e-08,0.10263569269962869,-1.0,-1.0,-1.0,0.014849910508970514,14.350008016941507,19.01381968762336
FastImg,hpso32,-1.0,0.0013287151926895462,-1.0,-1.0,-1.0,0.0,0.00015679648011297122,3.5013038583049023e-06,0.0,-1.0,0.00014125197741152377,5.312364120834332e-06,-1.0,2.124945648333733e-05,0.10615746901023074,-1.0,0.0007410747948563892,-1.0,-1.0,-1.0,0.0013287151926895462,0.00015679648011297122,0.00014125197741152377
FastImg_data,hpso32,-1.0,0.1527966335578828,-1.0,-1.0,-1.0,0.0,0.002625977893728677,0.0003308738305953917,0.0,-1.0,0.031749718413462316,0.03187418472500599,-1.0,0.03187418472500599,0.03187418472500599,-1.0,0.03187418472500599,-1.0,-1.0,-1.0,0.15277685708817396,236.02925824390542,0.031749718413462316
ICAL,hpso32,-1.0,0.013593952535986796,0.00039785639866711975,7.957127973342395e-05,0.00030518925454545447,0.0,0.006109391913816757,2.4900341837604923e-05,0.0,7.659871999899023e-05,0.006716415430273937,5.702103745054939e-05,6.818181818181818e-12,0.0009123365992087903,0.5697283618368784,0.0015221208100093173,0.00795443472435164,-1.0,-1.0,-1.0,0.0027187905071973588,0.006109391913816757,0.006716415430273937
ICAL_data,hpso32,-1.0,0.06366196790416638,0.06365702378673915,0.012731404757347832,0.00012056254505064233,0.0,0.018675256378203692,0.0018488898676091029,0.0,7.272727272727273e-10,17.701821175689673,0.34212622470329634,1.44e-08,0.3421262247032964,0.34212622470329634,2.639274666666667e-07,0.3421262247032964,-1.0,-1.0,-1.0,0.012731404757347832,15.188142611020202,17.701821175689673
DPrepB,hpso32,-1.0,0.00507824988618078,0.00024313446585212873,0.0008509706304824506,0.003263829527777777,0.0,0.005128915447452276,1.5216875567425232e-05,0.0,0.0016963822358951348,0.0065181544490095136,3.4846189553113526e-05,-1.0,0.0005575390328498164,0.6963346644672956,-1.0,0.004861043442659335,-1.0,-1.0,-1.0,0.01777387460163273,0.005128915447452276,0.0065181544490095136
DPrepB_data,hpso32,-1.0,0.038904535941435,0.0389015145363406,0.1361553008771921,0.0257869888024985,0.0,0.011412656675568924,0.001129877141316674,0.0,1.5555555555555554e-08,38.5777101665085,0.20907713731868108,-1.0,0.20907713731868113,0.20907713731868108,-1.0,0.20907713731868113,-1.0,-1.0,-1.0,0.1361553008771921,9.281642706734567,38.5777101665085
Ingest,hpso37a,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0035619870333979437,0.00010250322398267464,5.127502349973812e-05,0.20808916236872402,-1.0,-1.0,-1.0
Ingest_data,hpso37a,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15375483597401196,0.1519136800365463,0.15375483597401196,0.15375483597401196,-1.0,-1.0,-1.0
RCAL,hpso37a,-1.0,0.005389135162219471,0.00045547249095791116,9.109449819158223e-05,-1.0,0.0018335184055325142,0.0027053850323150866,1.2424540412722752e-05,0.0018335184055325142,-1.0,0.003883052240128157,8.185350024698726e-06,-1.0,0.00013096560039517962,0.0817843074966382,0.0001640050536139745,0.0011418563284454721,-1.0,-1.0,-1.0,0.001077827032443894,0.0027053850323150866,0.003883052240128157
RCAL_data,hpso37a,-1.0,0.07288265190296261,0.07287559855326578,0.014575119710653154,-1.0,0.7857936023710775,0.009318405309542064,0.0024780276984320807,0.009318405309542064,-1.0,7.832443908270727,0.049112100148192346,-1.0,0.049112100148192346,0.049112100148192346,5.0432e-08,0.049112100148192346,-1.0,-1.0,-1.0,0.014575119710653154,6.771096309740892,7.832443908270727
FastImg,hpso37a,-1.0,0.0013028651572640094,-1.0,-1.0,-1.0,0.0,6.991550935240296e-05,1.6794478670539806e-06,0.0,-1.0,6.564824294996514e-05,2.5420140730431827e-06,-1.0,1.016805629217273e-05,0.05079730493704754,-1.0,0.000354610963189524,-1.0,-1.0,-1.0,0.0013028651572640094,6.991550935240296e-05,6.564824294996514e-05
FastImg_data,hpso37a,-1.0,0.14996938389991055,-1.0,-1.0,-1.0,0.0,0.0012595859002904853,0.00033061700813804336,0.0,-1.0,0.0019417108097635914,0.015252084438259097,-1.0,0.015252084438259097,0.015252084438259097,-1.0,0.015252084438259097,-1.0,-1.0,-1.0,0.14994979126186378,111.37116452404379,0.0019417108097635914
ICAL,hpso37a,-1.0,0.019244005139908444,0.0018218899638316446,0.00036437799276632887,8.834425789473685e-05,0.0061881633635017304,0.01117700107588302,5.384967667033304e-05,0.0061881633635017304,0.00019917411753592797,0.016179191524870587,4.911240764683913e-05,3.947368421052631e-12,0.0007857985223494262,0.4907089173669364,0.00131056829837971,0.00685118086673406,-1.0,-1.0,-1.0,0.0038488010279816897,0.01117700107588302,0.016179191524870587
ICAL_data,hpso37a,-1.0,0.2915341342866988,0.29150239421306307,0.058300478842612614,0.00015981490910803897,2.652070012929313,0.04038725750274978,0.01156677152250208,0.04038725750274978,1.894736842105263e-09,28.604526333281783,0.2946744458810348,1.44e-08,0.2946744458810348,0.2946744458810348,1.5297706666666669e-07,0.2946744458810348,-1.0,-1.0,-1.0,0.058300478842612614,24.075558142594947,28.604526333281783
DPrepA,hpso37a,-1.0,0.004232846590218867,0.00023863537382530395,0.00023863537382530395,5.398815760233919e-06,0.0,0.0080455041740827,7.281413427565404e-06,0.0,2.8040725177596358e-06,0.0016930422600489462,1.667421611152869e-05,-1.0,0.00026678745778445904,0.3332024198393042,-1.0,0.0023260531475582527,-1.0,-1.0,-1.0,0.004232846590218867,0.0080455041740827,0.0016930422600489462
DPrepA_data,hpso37a,-1.0,0.03818465313175022,0.03818165981204863,0.03818165981204863,4.186585505707087e-05,0.0,0.027305300353370265,0.0011246135089122528,0.0,2.5730994152046782e-11,2.9523624947147336,0.10004529666917215,-1.0,0.10004529666917215,0.10004529666917215,-1.0,0.10004529666917215,-1.0,-1.0,-1.0,0.03818165981204863,21.897855771203076,2.9523624947147336
DPrepB,hpso37a,-1.0,0.003915293438338444,0.0004772707476506079,0.0016704476167771277,0.0037791710321637426,0.0,0.00503918935642129,1.4562826855130808e-05,0.0,0.0009814253812158726,0.006289537806631757,3.334843222305738e-05,-1.0,0.0005335749155689181,0.3332024198393042,-1.0,0.0046521062951165055,-1.0,-1.0,-1.0,0.013703527034184555,0.00503918935642129,0.006289537806631757
DPrepB_data,hpso37a,-1.0,0.07636930626350044,0.07636331962409726,0.2672716186843404,0.014653049269974804,0.0,0.010922120141348106,0.0022492270178245057,0.0,9.005847953216374e-09,32.443812329902165,0.2000905933383443,-1.0,0.2000905933383443,0.2000905933383443,-1.0,0.2000905933383443,-1.0,-1.0,-1.0,0.2672716186843404,8.759142308481232,32.443812329902165
Ingest,hpso37b,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0035619870333979437,0.00010250322398267464,5.127502349973812e-05,0.20808916236872402,-1.0,-1.0,-1.0
Ingest_data,hpso37b,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15375483597401196,0.1519136800365463,0.15375483597401196,0.15375483597401196,-1.0,-1.0,-1.0
RCAL,hpso37b,-1.0,0.005389135162219471,0.00045547249095791116,9.109449819158223e-05,-1.0,0.0018335184055325142,0.0027053850323150866,1.2424540412722752e-05,0.0018335184055325142,-1.0,0.003883052240128157,8.185350024698726e-06,-1.0,0.00013096560039517962,0.0817843074966382,0.0001640050536139745,0.0011418563284454721,-1.0,-1.0,-1.0,0.001077827032443894,0.0027053850323150866,0.003883052240128157
RCAL_data,hpso37b,-1.0,0.07288265190296261,0.07287559855326578,0.014575119710653154,-1.0,0.7857936023710775,0.009318405309542064,0.0024780276984320807,0.009318405309542064,-1.0,7.832443908270727,0.049112100148192346,-1.0,0.049112100148192346,0.049112100148192346,5.0432e-08,0.049112100148192346,-1.0,-1.0,-1.0,0.014575119710653154,6.771096309740892,7.832443908270727
FastImg,hpso37b,-1.0,0.0013028651572640094,-1.0,-1.0,-1.0,0.0,6.991550935240296e-05,1.6794478670539806e-06,0.0,-1.0,6.564824294996514e-05,2.5420140730431827e-06,-1.0,1.016805629217273e-05,0.05079730493704754,-1.0,0.000354610963189524,-1.0,-1.0,-1.0,0.0013028651572640094,6.991550935240296e-05,6.564824294996514e-05
FastImg_data,hpso37b,-1.0,0.14996938389991055,-1.0,-1.0,-1.0,0.0,0.0012595859002904853,0.00033061700813804336,0.0,-1.0,0.0019417108097635914,0.015252084438259097,-1.0,0.015252084438259097,0.015252084438259097,-1.0,0.015252084438259097,-1.0,-1.0,-1.0,0.14994979126186378,111.37116452404379,0.0019417108097635914
ICAL,hpso37b,-1.0,0.048502219124377965,0.0040992524186212,0.00081985048372424,4.19635225e-05,0.016501665649792628,0.024348464775183605,0.00011182086371450477,0.016501665649792628,0.000168281095460273,0.03494746907816376,7.366815022228853e-05,1.875e-12,0.0011786904035566165,0.7360587674697439,0.0019653881003916943,0.010276706956009247,-1.0,-1.0,-1.0,0.009700443824875591,0.024348464775183605,0.03494746907816376
ICAL_data,hpso37b,-1.0,0.6559438671266634,0.655880386979392,0.13117607739587842,0.00017080218410921662,7.072142421339699,0.08386564778587857,0.02230224928588873,0.08386564778587857,1.6e-09,70.49198568262213,0.44200890133373116,1.44e-08,0.44200890133373116,0.44200890133373116,1.5297706666666669e-07,0.44200890133373116,-1.0,-1.0,-1.0,0.13117607739587842,60.939866787668024,70.49198568262213
DPrepA,hpso37b,-1.0,0.004232846590218867,0.00023863537382530395,0.00023863537382530395,2.564437486111111e-06,0.0,0.0080455041740827,7.281413427565404e-06,0.0,1.3319344459358272e-06,0.0016930422600489462,1.667421611152869e-05,-1.0,0.00026678745778445904,0.3332024198393042,-1.0,0.0023260531475582527,-1.0,-1.0,-1.0,0.004232846590218867,0.0080455041740827,0.0016930422600489462
DPrepA_data,hpso37b,-1.0,0.03818465313175022,0.03818165981204863,0.03818165981204863,1.9886281152108667e-05,0.0,0.027305300353370265,0.0011246135089122528,0.0,1.2222222222222223e-11,2.9523624947147336,0.10004529666917215,-1.0,0.10004529666917215,0.10004529666917215,-1.0,0.10004529666917215,-1.0,-1.0,-1.0,0.03818165981204863,21.897855771203076,2.9523624947147336
DPrepB,hpso37b,-1.0,0.00391529331253286,0.0004772707476506079,0.0016704476167771277,0.0017951062402777778,0.0,0.00503918947347891,1.4562826855130808e-05,0.0,0.00046617705607753955,0.006289537972636677,3.334843222305738e-05,-1.0,0.0005335749155689181,0.3332024198393042,-1.0,0.0046521062951165055,-1.0,-1.0,-1.0,0.01370352659386501,0.00503918947347891,0.006289537972636677
DPrepB_data,hpso37b,-1.0,0.07636930626350044,0.07636331962409726,0.2672716186843404,0.006960198403238032,0.0,0.010922120141348106,0.0022492270178245057,0.0,4.2777777777777786e-09,32.44381331795524,0.2000905933383443,-1.0,0.2000905933383443,0.2000905933383443,-1.0,0.2000905933383443,-1.0,-1.0,-1.0,0.2672716186843404,8.759142308481232,32.44381331795524
Ingest,hpso37c,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0035619870333979437,0.00010250322398267464,5.127502349973812e-05,0.20808916236872402,-1.0,-1.0,-1.0
Ingest_data,hpso37c,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15375483597401196,0.1519136800365463,0.15375483597401196,0.15375483597401196,-1.0,-1.0,-1.0
RCAL,hpso37c,-1.0,0.005389135162219471,0.00045547249095791116,9.109449819158223e-05,-1.0,0.0018335184055325142,0.0027053850323150866,1.2424540412722752e-05,0.0018335184055325142,-1.0,0.003883052240128157,8.185350024698726e-06,-1.0,0.00013096560039517962,0.0817843074966382,0.0001640050536139745,0.0011418563284454721,-1.0,-1.0,-1.0,0.001077827032443894,0.0027053850323150866,0.003883052240128157
RCAL_data,hpso37c,-1.0,0.07288265190296261,0.07287559855326578,0.014575119710653154,-1.0,0.7857936023710775,0.009318405309542064,0.0024780276984320807,0.009318405309542064,-1.0,7.832443908270727,0.049112100148192346,-1.0,0.049112100148192346,0.049112100148192346,5.0432e-08,0.049112100148192346,-1.0,-1.0,-1.0,0.014575119710653154,6.771096309740892,7.832443908270727
FastImg,hpso37c,-1.0,0.0013028651572640094,-1.0,-1.0,-1.0,0.0,6.991550935240296e-05,1.6794478670539806e-06,0.0,-1.0,6.564824294996514e-05,2.5420140730431827e-06,-1.0,1.016805629217273e-05,0.05079730493704754,-1.0,0.000354610963189524,-1.0,-1.0,-1.0,0.0013028651572640094,6.991550935240296e-05,6.564824294996514e-05
FastImg_data,hpso37c,-1.0,0.14996938389991055,-1.0,-1.0,-1.0,0.0,0.0012595859002904853,0.00033061700813804336,0.0,-1.0,0.0019417108097635914,0.015252084438259097,-1.0,0.015252084438259097,0.015252084438259097,-1.0,0.015252084438259097,-1.0,-1.0,-1.0,0.14994979126186378,111.37116452404379,0.0019417108097635914
ICAL,hpso37c,-1.0,0.048502219124377965,0.0040992524186212,0.00081985048372424,4.19635225e-05,0.016501665649792628,0.024348464775183605,0.00011182086371450477,0.016501665649792628,0.000168281095460273,0.03494746907816376,7.366815022228853e-05,1.875e-12,0.0011786904035566165,0.7360587674697439,0.0019653881003916943,0.010276706956009247,-1.0,-1.0,-1.0,0.009700443824875591,0.024348464775183605,0.03494746907816376
ICAL_data,hpso37c,-1.0,0.6559438671266634,0.655880386979392,0.13117607739587842,0.00017080218410921662,7.072142421339699,0.08386564778587857,0.02230224928588873,0.08386564778587857,1.6e-09,70.49198568262213,0.44200890133373116,1.44e-08,0.44200890133373116,0.44200890133373116,1.5297706666666669e-07,0.44200890133373116,-1.0,-1.0,-1.0,0.13117607739587842,60.939866787668024,70.49198568262213
DPrepA,hpso37c,-1.0,0.004232846590218867,0.00023863537382530395,0.00023863537382530395,2.564437486111111e-06,0.0,0.0080455041740827,7.281413427565404e-06,0.0,1.3319344459358272e-06,0.0016930422600489462,1.667421611152869e-05,-1.0,0.00026678745778445904,0.3332024198393042,-1.0,0.0023260531475582527,-1.0,-1.0,-1.0,0.004232846590218867,0.0080455041740827,0.0016930422600489462
DPrepA_data,hpso37c,-1.0,0.03818465313175022,0.03818165981204863,0.03818165981204863,1.9886281152108667e-05,0.0,0.027305300353370265,0.0011246135089122528,0.0,1.2222222222222223e-11,2.9523624947147336,0.10004529666917215,-1.0,0.10004529666917215,0.10004529666917215,-1.0,0.10004529666917215,-1.0,-1.0,-1.0,0.03818165981204863,21.897855771203076,2.9523624947147336
DPrepB,hpso37c,-1.0,0.00391529331253286,0.0004772707476506079,0.0016704476167771277,0.0017951062402777778,0.0,0.00503918947347891,1.4562826855130808e-05,0.0,0.00046617705607753955,0.006289537972636677,3.334843222305738e-05,-1.0,0.0005335749155689181,0.3332024198393042,-1.0,0.0046521062951165055,-1.0,-1.0,-1.0,0.01370352659386501,0.00503918947347891,0.006289537972636677
DPrepB_data,hpso37c,-1.0,0.07636930626350044,0.07636331962409726,0.2672716186843404,0.006960198403238032,0.0,0.010922120141348106,0.0022492270178245057,0.0,4.2777777777777786e-09,32.44381331795524,0.2000905933383443,-1.0,0.2000905933383443,0.2000905933383443,-1.0,0.2000905933383443,-1.0,-1.0,-1.0,0.2672716186843404,8.759142308481232,32.44381331795524
Ingest,hpso38a,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.003492639530338764,0.00010050761238384931,5.0276761907074315e-05,0.2040380708231086,-1.0,-1.0,-1.0
Ingest_data,hpso38a,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15076141857577396,0.14895610767811576,0.15076141857577396,0.15076141857577396,-1.0,-1.0,-1.0
RCAL,hpso38a,-1.0,0.0036771872209564074,0.0002923784664178935,5.84756932835787e-05,-1.0,0.0,0.0020859107584471847,7.427731511755861e-06,0.0,-1.0,0.0008747139432795214,6.7033824505531275e-06,-1.0,0.00010725411920885004,0.06697715918676109,0.00013436570213106258,0.0009351218518521614,-1.0,-1.0,-1.0,0.0007354374441912813,0.0020859107584471847,0.0008747139432795214
RCAL_data,hpso38a,-1.0,0.04678196741500375,0.04678055462686296,0.009356110925372594,-1.0,0.0,0.005570798633816897,0.0005350416896977071,0.0,-1.0,1.473361549441594,0.04022029470331876,-1.0,0.04022029470331876,0.04022029470331876,5.0432e-08,0.04022029470331876,-1.0,-1.0,-1.0,0.009356110925372594,12.099333082829233,1.473361549441594
FastImg,hpso38a,-1.0,0.0011994145883441518,-1.0,-1.0,-1.0,0.0,5.63568801803476e-05,1.3894920724847443e-06,0.0,-1.0,5.494019488584287e-05,2.0817798959483327e-06,-1.0,8.327119583793331e-06,0.041600402337546846,-1.0,0.0002904082954847924,-1.0,-1.0,-1.0,0.0011994145883441518,5.63568801803476e-05,5.494019488584287e-05
FastImg_data,hpso38a,-1.0,0.13862788792147113,-1.0,-1.0,-1.0,0.0,0.0010421190543635583,0.0003295487179601947,0.0,-1.0,1.9651340839050975e-05,0.012490679375689994,-1.0,0.012490679375689994,0.012490679375689994,-1.0,0.012490679375689994,-1.0,-1.0,-1.0,0.13860905074626062,85.98375863294908,1.9651340839050975e-05
ICAL,hpso38a,-1.0,0.008797015347656255,0.001169513865671574,0.0002339027731343148,4.19635225e-05,0.0,0.009353249842762128,4.043461101763693e-05,0.0,1.0612704986007454e-05,0.004071336816503671,4.022055152856634e-05,1.875e-12,0.0006435288244570614,0.4018655212020361,0.0010734521352257689,0.005610766938235004,-1.0,-1.0,-1.0,0.0017594030695312506,0.009353249842762128,0.004071336816503671
ICAL_data,hpso38a,-1.0,0.18713069523629658,0.18712221850745184,0.037424443701490374,4.872974440298224e-05,0.0,0.0303259582632277,0.0038609440077877655,0.0,1e-10,3.5859422690610057,0.24132330917139802,1.44e-08,0.24132330917139802,0.24132330917139802,1.5297706666666669e-07,0.24132330917139802,-1.0,-1.0,-1.0,0.037424443701490374,32.265798298810026,3.5859422690610057
DPrepA,hpso38a,-1.0,0.0010209370430243646,0.000220587320342718,0.000220587320342718,2.564437486111111e-06,0.0,0.005464034783310165,5.963111276275659e-06,0.0,1.3281744347936219e-06,0.001035782089190408,1.3655334782537242e-05,-1.0,0.00021848535652059588,0.27287583193259235,-1.0,0.0019049192021639452,-1.0,-1.0,-1.0,0.0010209370430243646,0.005464034783310165,0.001035782089190408
DPrepA_data,hpso38a,-1.0,0.03529684915660315,0.035293971254834876,0.035293971254834876,1.83822766952265e-05,0.0,0.02236166728603372,0.001102718668190362,0.0,1.2222222222222223e-11,0.21579520361004778,0.08193200869522345,-1.0,0.08193200869522346,0.08193200869522345,-1.0,0.08193200869522346,-1.0,-1.0,-1.0,0.035293971254834876,16.90614081637233,0.21579520361004778
DPrepB,hpso38a,-1.0,0.0006433260301118502,0.000441174640685436,0.0022058732034271797,0.0025644374861111107,0.0,0.002980292539529551,1.1926222552551318e-05,0.0,0.0006640872173968109,0.002673921169456201,2.7310669565074484e-05,-1.0,0.00043697071304119175,0.27287583193259235,-1.0,0.0038098384043278905,-1.0,-1.0,-1.0,0.0032166301505592507,0.002980292539529551,0.002673921169456201
DPrepB_data,hpso38a,-1.0,0.0705936983132063,0.07058794250966975,0.3529397125483488,0.009191138347613249,0.0,0.008944666914413488,0.002205437336380724,0.0,6.111111111111111e-09,1.9639496009033741,0.1638640173904469,-1.0,0.16386401739044693,0.1638640173904469,-1.0,0.16386401739044693,-1.0,-1.0,-1.0,0.3529397125483488,6.762456326548931,1.9639496009033741
Ingest,hpso38b,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.003492639530338764,0.00010050761238384931,5.0276761907074315e-05,0.2040380708231086,-1.0,-1.0,-1.0
Ingest_data,hpso38b,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15076141857577396,0.14895610767811576,0.15076141857577396,0.15076141857577396,-1.0,-1.0,-1.0
RCAL,hpso38b,-1.0,0.0036771872209564074,0.0002923784664178935,5.84756932835787e-05,-1.0,0.0,0.0020859107584471847,7.427731511755861e-06,0.0,-1.0,0.0008747139432795214,6.7033824505531275e-06,-1.0,0.00010725411920885004,0.06697715918676109,0.00013436570213106258,0.0009351218518521614,-1.0,-1.0,-1.0,0.0007354374441912813,0.0020859107584471847,0.0008747139432795214
RCAL_data,hpso38b,-1.0,0.04678196741500375,0.04678055462686296,0.009356110925372594,-1.0,0.0,0.005570798633816897,0.0005350416896977071,0.0,-1.0,1.473361549441594,0.04022029470331876,-1.0,0.04022029470331876,0.04022029470331876,5.0432e-08,0.04022029470331876,-1.0,-1.0,-1.0,0.009356110925372594,12.099333082829233,1.473361549441594
FastImg,hpso38b,-1.0,0.0011994145883441518,-1.0,-1.0,-1.0,0.0,5.63568801803476e-05,1.3894920724847443e-06,0.0,-1.0,5.494019488584287e-05,2.0817798959483327e-06,-1.0,8.327119583793331e-06,0.041600402337546846,-1.0,0.0002904082954847924,-1.0,-1.0,-1.0,0.0011994145883441518,5.63568801803476e-05,5.494019488584287e-05
FastImg_data,hpso38b,-1.0,0.13862788792147113,-1.0,-1.0,-1.0,0.0,0.0010421190543635583,0.0003295487179601947,0.0,-1.0,1.9651340839050975e-05,0.012490679375689994,-1.0,0.012490679375689994,0.012490679375689994,-1.0,0.012490679375689994,-1.0,-1.0,-1.0,0.13860905074626062,85.98375863294908,1.9651340839050975e-05
ICAL,hpso38b,-1.0,0.03309468400033902,0.0026314061977610417,0.0005262812395522083,4.19635225e-05,0.0,0.018773197183623223,6.684958360580275e-05,0.0,1.0764985437266775e-05,0.007872425724878299,6.033044205497814e-05,1.875e-12,0.0009652870728796502,0.6027944326808499,0.001609715882596751,0.008416096666669452,-1.0,-1.0,-1.0,0.006618936800067805,0.018773197183623223,0.007872425724878299
ICAL_data,hpso38b,-1.0,0.4210377067350337,0.42102499164176665,0.08420499832835333,0.00010964192490671005,0.0,0.05013718770435207,0.004815375207279364,0.0,1e-10,13.260254966444549,0.36198265232986887,1.44e-08,0.36198265232986887,0.36198265232986887,1.5297706666666669e-07,0.36198265232986887,-1.0,-1.0,-1.0,0.08420499832835333,108.89399774546311,13.260254966444549
DPrepA,hpso38b,-1.0,0.0010209370430243646,0.000220587320342718,0.000220587320342718,2.564437486111111e-06,0.0,0.005464034783310165,5.963111276275659e-06,0.0,1.3281744347936219e-06,0.001035782089190408,1.3655334782537242e-05,-1.0,0.00021848535652059588,0.27287583193259235,-1.0,0.0019049192021639452,-1.0,-1.0,-1.0,0.0010209370430243646,0.005464034783310165,0.001035782089190408
DPrepA_data,hpso38b,-1.0,0.03529684915660315,0.035293971254834876,0.035293971254834876,1.83822766952265e-05,0.0,0.02236166728603372,0.001102718668190362,0.0,1.2222222222222223e-11,0.21579520361004778,0.08193200869522345,-1.0,0.08193200869522346,0.08193200869522345,-1.0,0.08193200869522346,-1.0,-1.0,-1.0,0.035293971254834876,16.90614081637233,0.21579520361004778
DPrepB,hpso38b,-1.0,0.0006433260301118502,0.000441174640685436,0.0022058732034271797,0.0025644374861111107,0.0,0.002980292539529551,1.1926222552551318e-05,0.0,0.0006640872173968109,0.002673921169456201,2.7310669565074484e-05,-1.0,0.00043697071304119175,0.27287583193259235,-1.0,0.0038098384043278905,-1.0,-1.0,-1.0,0.0032166301505592507,0.002980292539529551,0.002673921169456201
DPrepB_data,hpso38b,-1.0,0.0705936983132063,0.07058794250966975,0.3529397125483488,0.009191138347613249,0.0,0.008944666914413488,0.002205437336380724,0.0,6.111111111111111e-09,1.9639496009033741,0.1638640173904469,-1.0,0.16386401739044693,0.1638640173904469,-1.0,0.16386401739044693,-1.0,-1.0,-1.0,0.3529397125483488,6.762456326548931,1.9639496009033741
